 1, 1, 00001.76200, 00000.14600, 00000.34400, 00000.13400, 00001.77300, 296
 1, 2, 00001.28300, 00000.06700, 00000.29900, 00000.09600, 00001.28900, 296
 1, 3, 00001.25500, 00000.06800, 00000.24700, 00000.09300, 00001.26000, 296
 1, 4, 00001.20900, 00000.06800, 00000.24500, 00000.09300, 00001.21400, 296
 1, 5, 00001.36200, 00000.07600, 00000.28400, 00000.10500, 00001.36800, 296
 1, 6, 00001.21800, 00000.06800, 00000.24200, 00000.09600, 00001.22300, 296
 1, 7, 00001.25300, 00000.06800, 00000.24600, 00000.09300, 00001.25800, 296
 1, 8, 00001.23400, 00000.09100, 00000.24600, 00000.09000, 00001.23900, 296
 1, 9, 00001.25600, 00000.06900, 00000.24300, 00000.09100, 00001.26100, 296
 1, 10, 00001.36600, 00000.09800, 00000.25100, 00000.10000, 00001.37300, 296
 1, 11, 00001.28600, 00000.06900, 00000.24800, 00000.09400, 00001.29200, 296
 1, 12, 00001.24900, 00000.06700, 00000.24700, 00000.09200, 00001.25400, 296
 1, 13, 00001.24600, 00000.06700, 00000.24200, 00000.09400, 00001.25100, 296
 1, 14, 00001.20800, 00000.06800, 00000.24100, 00000.09500, 00001.21300, 296
 1, 15, 00001.20700, 00000.06700, 00000.24300, 00000.09200, 00001.21300, 296
 2, 1, 00000.92000, 00000.06000, 00000.24100, 00000.07400, 00001.84600, 296
 2, 2, 00000.94550, 00000.06500, 00000.24300, 00000.07750, 00001.89700, 296
 2, 3, 00000.94500, 00000.06250, 00000.25600, 00000.07750, 00001.89600, 296
 2, 4, 00000.95550, 00000.06250, 00000.24250, 00000.07400, 00001.91700, 296
 2, 5, 00000.97300, 00000.06250, 00000.24000, 00000.07450, 00001.95200, 296
 2, 6, 00000.90050, 00000.05950, 00000.23700, 00000.07450, 00001.80700, 296
 2, 7, 00000.90050, 00000.06050, 00000.23650, 00000.07500, 00001.80700, 296
 2, 8, 00000.92600, 00000.06250, 00000.23850, 00000.07250, 00001.85800, 296
 2, 9, 00000.91150, 00000.06300, 00000.23600, 00000.07600, 00001.82900, 296
 2, 10, 00001.17150, 00000.07850, 00000.29550, 00000.10700, 00002.34900, 296
 2, 11, 00000.91850, 00000.06800, 00000.23500, 00000.07250, 00001.84200, 296
 2, 12, 00000.92650, 00000.06000, 00000.24100, 00000.07550, 00001.86000, 296
 2, 13, 00000.90400, 00000.06100, 00000.23600, 00000.07250, 00001.81400, 296
 2, 14, 00001.11000, 00000.06150, 00000.32400, 00000.18100, 00002.22600, 296
 2, 15, 00000.92500, 00000.06100, 00000.24050, 00000.07250, 00001.85500, 296
 3, 1, 00000.81633, 00000.05833, 00000.23400, 00000.06833, 00002.45500, 296
 3, 2, 00000.89333, 00000.06367, 00000.26000, 00000.07500, 00002.69500, 296
 3, 3, 00000.79567, 00000.05667, 00000.23467, 00000.06667, 00002.39200, 296
 3, 4, 00001.13500, 00000.08100, 00000.33533, 00000.09833, 00003.41300, 296
 3, 5, 00001.50233, 00000.11367, 00000.45433, 00000.12500, 00004.51600, 296
 3, 6, 00000.98300, 00000.06833, 00000.28500, 00000.07833, 00002.95500, 296
 3, 7, 00000.93667, 00000.06733, 00000.27200, 00000.07867, 00002.81600, 296
 3, 8, 00001.51167, 00000.10033, 00000.46600, 00000.13233, 00004.54200, 296
 3, 9, 00001.48500, 00000.09100, 00000.45700, 00000.12833, 00004.46300, 296
 3, 10, 00001.14967, 00000.08133, 00000.33433, 00000.09033, 00003.45700, 296
 3, 11, 00001.75367, 00000.05800, 00001.17700, 00000.07567, 00005.26700, 296
 3, 12, 00000.96233, 00000.05933, 00000.30333, 00000.07367, 00002.89300, 296
 3, 13, 00000.79800, 00000.05833, 00000.23233, 00000.06667, 00002.39900, 296
 3, 14, 00000.82933, 00000.05967, 00000.24533, 00000.06900, 00002.49400, 296
 3, 15, 00000.80500, 00000.05833, 00000.23667, 00000.06767, 00002.42000, 296
 4, 1, 00001.78250, 00000.14825, 00000.57300, 00000.15625, 00007.13700, 296
 4, 2, 00000.79725, 00000.05850, 00000.25125, 00000.06575, 00003.19500, 296
 4, 3, 00000.73900, 00000.05575, 00000.23025, 00000.06250, 00002.96300, 296
 4, 4, 00001.63975, 00000.11950, 00000.49525, 00000.13650, 00006.56700, 296
 4, 5, 00000.75325, 00000.05550, 00000.23100, 00000.06300, 00003.02100, 296
 4, 6, 00000.74000, 00000.05575, 00000.23250, 00000.06350, 00002.96800, 296
 4, 7, 00000.77925, 00000.05925, 00000.24500, 00000.06600, 00003.12300, 296
 4, 8, 00000.74250, 00000.05575, 00000.23175, 00000.06350, 00002.97700, 296
 4, 9, 00001.57825, 00000.11375, 00000.48750, 00000.12675, 00006.32200, 296
 4, 10, 00000.74375, 00000.05575, 00000.23175, 00000.06225, 00002.98100, 296
 4, 11, 00001.71925, 00000.12125, 00000.52800, 00000.16025, 00006.88600, 296
 4, 12, 00000.74025, 00000.05525, 00000.23250, 00000.06350, 00002.96600, 296
