 8, 3, 00000.96938, 00000.07550, 00000.32600, 00000.07750, 00007.76800, 296
 8, 4, 00000.90675, 00000.07212, 00000.30200, 00000.06912, 00007.26300, 296
 8, 5, 00000.65888, 00000.05263, 00000.22063, 00000.05275, 00005.27900, 296
 8, 6, 00000.66037, 00000.05288, 00000.22075, 00000.05287, 00005.29100, 296
 8, 7, 00000.82563, 00000.06463, 00000.26663, 00000.07012, 00006.61900, 296
 8, 8, 00001.31338, 00000.11188, 00000.43775, 00000.10875, 00010.52100, 296
 8, 9, 00000.66900, 00000.05400, 00000.22238, 00000.05275, 00005.35900, 296
 8, 10, 00000.85912, 00000.07113, 00000.28550, 00000.06812, 00006.88100, 296
 8, 11, 00000.93925, 00000.07850, 00000.31500, 00000.07500, 00007.52100, 296
 8, 12, 00001.66575, 00000.13088, 00000.55625, 00000.14713, 00013.34100, 296
 8, 13, 00000.65800, 00000.05275, 00000.22100, 00000.05412, 00005.27200, 296
 8, 14, 00000.65700, 00000.05300, 00000.22038, 00000.05112, 00005.26200, 296
 8, 15, 00001.52713, 00000.11900, 00000.51875, 00000.11612, 00012.22800, 296
 9, 1, 00000.92489, 00000.07433, 00000.31211, 00000.07478, 00008.33200, 296
 9, 2, 00000.65067, 00000.05278, 00000.21833, 00000.05189, 00005.86100, 296
 9, 3, 00001.44500, 00000.11611, 00000.49033, 00000.11467, 00013.02000, 296
 9, 4, 00000.98033, 00000.07844, 00000.31589, 00000.07767, 00008.83400, 296
 9, 5, 00001.21011, 00000.09789, 00000.40989, 00000.10000, 00010.90600, 296
 9, 6, 00001.15967, 00000.10300, 00000.37633, 00000.09722, 00010.45200, 296
 9, 7, 00000.68189, 00000.05444, 00000.22833, 00000.05444, 00006.14300, 296
 9, 8, 00000.72111, 00000.05800, 00000.24333, 00000.05800, 00006.49900, 296
 9, 9, 00001.54644, 00000.11978, 00000.52956, 00000.12322, 00013.92900, 296
 9, 10, 00000.76067, 00000.06144, 00000.25811, 00000.06122, 00006.85600, 296
 9, 11, 00000.94900, 00000.07200, 00000.29400, 00000.07400, 00008.55400, 296
 9, 12, 00001.62700, 00000.13056, 00000.55422, 00000.13133, 00014.65700, 296
 9, 13, 00001.19667, 00000.10689, 00000.41889, 00000.09278, 00010.78100, 296
 9, 14, 00001.49067, 00000.13500, 00000.50311, 00000.11978, 00013.43400, 296
 9, 15, 00001.03467, 00000.08600, 00000.34444, 00000.08278, 00009.32400, 296
 10, 1, 00001.29230, 00000.11450, 00000.41370, 00000.09570, 00012.93400, 296
 10, 2, 00000.65030, 00000.05360, 00000.21990, 00000.05030, 00006.51200, 296
 10, 3, 00000.65830, 00000.05610, 00000.21950, 00000.05290, 00006.58900, 296
 10, 4, 00000.67510, 00000.05400, 00000.23930, 00000.05260, 00006.75900, 296
 10, 5, 00000.64940, 00000.05370, 00000.22040, 00000.05060, 00006.49900, 296
 10, 6, 00000.63890, 00000.05180, 00000.22060, 00000.05030, 00006.39700, 296
 10, 7, 00001.31300, 00000.10630, 00000.45530, 00000.10090, 00013.13900, 296
 10, 8, 00001.35450, 00000.11290, 00000.46970, 00000.10540, 00013.55500, 296
 10, 9, 00000.64070, 00000.05220, 00000.22170, 00000.04990, 00006.41300, 296
 10, 10, 00000.64120, 00000.05290, 00000.21930, 00000.05020, 00006.41700, 296
 10, 11, 00001.21690, 00000.10040, 00000.41590, 00000.09800, 00012.18500, 296
 10, 12, 00000.80320, 00000.06260, 00000.26420, 00000.06130, 00008.04200, 296
 10, 13, 00001.41710, 00000.13220, 00000.48140, 00000.11600, 00014.18000, 296
 10, 14, 00001.22950, 00000.09970, 00000.41970, 00000.10050, 00012.30300, 296
 10, 15, 00001.13180, 00000.10090, 00000.39450, 00000.08790, 00011.32700, 296
 11, 1, 00000.62836, 00000.05155, 00000.21609, 00000.04964, 00006.92000, 296
 11, 2, 00000.90018, 00000.07682, 00000.31000, 00000.07127, 00009.91000, 296
 11, 3, 00000.78155, 00000.06273, 00000.26136, 00000.06291, 00008.60800, 296
 11, 4, 00001.58164, 00000.12891, 00000.54291, 00000.12727, 00017.41000, 296
 11, 5, 00000.62855, 00000.05200, 00000.21745, 00000.04964, 00006.92100, 296
 11, 6, 00001.57764, 00000.13027, 00000.54800, 00000.12464, 00017.37200, 296
 11, 7, 00000.62909, 00000.05191, 00000.21664, 00000.04927, 00006.93000, 296
 11, 8, 00000.63209, 00000.05182, 00000.22018, 00000.04918, 00006.96300, 296
 11, 9, 00000.63864, 00000.05218, 00000.21800, 00000.05473, 00007.03000, 296
 11, 10, 00000.80555, 00000.06773, 00000.27809, 00000.06564, 00008.87000, 296
 11, 11, 00000.87727, 00000.06836, 00000.29509, 00000.07991, 00009.67400, 296
 11, 12, 00000.63982, 00000.05209, 00000.21718, 00000.05182, 00007.04700, 296
 11, 13, 00000.79155, 00000.06482, 00000.27200, 00000.06318, 00008.71600, 296
 11, 14, 00000.63936, 00000.05191, 00000.22273, 00000.05064, 00007.03900, 296
 11, 15, 00000.63582, 00000.05191, 00000.21682, 00000.05064, 00007.00000, 296
 12, 1, 00000.71400, 00000.05942, 00000.24483, 00000.05550, 00008.57700, 296
 12, 2, 00000.86892, 00000.07050, 00000.30067, 00000.06750, 00010.43700, 296
 12, 3, 00000.62367, 00000.05167, 00000.21833, 00000.04875, 00007.49000, 296
 12, 4, 00001.05383, 00000.08775, 00000.36917, 00000.08075, 00012.65700, 296
 12, 5, 00000.69283, 00000.05700, 00000.24200, 00000.05392, 00008.32100, 296
 12, 6, 00000.62308, 00000.05175, 00000.21450, 00000.04833, 00007.48800, 296
 12, 7, 00000.83350, 00000.06908, 00000.29000, 00000.06475, 00010.01200, 296
 12, 8, 00000.89875, 00000.07258, 00000.29950, 00000.07850, 00010.79800, 296
 12, 9, 00001.59417, 00000.12900, 00000.54317, 00000.12242, 00019.14500, 296
 12, 10, 00001.00850, 00000.07833, 00000.34358, 00000.08767, 00012.11200, 296
 12, 11, 00001.01908, 00000.08183, 00000.35592, 00000.08550, 00012.24000, 296
 12, 12, 00000.62350, 00000.05133, 00000.21758, 00000.04867, 00007.49100, 296
 12, 13, 00001.40967, 00000.11667, 00000.48583, 00000.11250, 00016.93100, 296
 12, 14, 00000.93508, 00000.07567, 00000.31908, 00000.07767, 00011.23500, 296
 12, 15, 00000.87767, 00000.07767, 00000.30292, 00000.06850, 00010.54300, 296
 13, 1, 00000.95038, 00000.07654, 00000.32200, 00000.08192, 00012.36900, 296
 13, 2, 00000.77285, 00000.06485, 00000.26962, 00000.05900, 00010.05800, 296
 13, 3, 00000.66246, 00000.05508, 00000.23108, 00000.05154, 00008.62300, 296
 13, 4, 00000.81331, 00000.06885, 00000.29300, 00000.06369, 00010.58300, 296
 13, 5, 00001.44123, 00000.12238, 00000.50092, 00000.11246, 00018.75500, 296
 13, 6, 00000.71031, 00000.05885, 00000.24262, 00000.05777, 00009.24800, 296
 13, 7, 00000.61592, 00000.05131, 00000.21538, 00000.04769, 00008.01700, 296
 13, 8, 00000.61838, 00000.05177, 00000.21577, 00000.04831, 00008.04600, 296
 13, 9, 00001.22954, 00000.10946, 00000.43200, 00000.09215, 00015.99500, 296
 13, 10, 00000.84038, 00000.06946, 00000.28592, 00000.06608, 00010.93800, 296
 13, 11, 00000.82292, 00000.06985, 00000.28938, 00000.06485, 00010.70900, 296
 13, 12, 00000.61777, 00000.05138, 00000.21692, 00000.04754, 00008.04300, 296
 13, 13, 00000.87808, 00000.07231, 00000.29385, 00000.07408, 00011.43100, 296
 13, 14, 00000.99792, 00000.08338, 00000.34377, 00000.07669, 00012.98500, 296
 13, 15, 00001.01831, 00000.08646, 00000.34677, 00000.08269, 00013.25000, 296
 14, 1, 00000.72886, 00000.06114, 00000.25457, 00000.05636, 00010.21500, 296
 14, 2, 00000.61607, 00000.05164, 00000.21543, 00000.04879, 00008.63300, 296
 14, 3, 00001.11064, 00000.09164, 00000.38314, 00000.08736, 00015.56600, 296
